Base,Tópico,Modelo,Weighted,Weighted F1 Avg,Weighted F1 Max,Weighted F1 Min,Weighted F1 Top-k Avg,Precision Avg,Recall Avg,F1 Avg,Precision Max,Recall Max,F1 Max,Precision Min,Recall Min,F1 Min,Precision Top-k Avg,Recall Top-k Avg,F1 Top-k Avg
Atos Golpistas,18,Llama 2,0.8839041977852176,0.5452606027275466,0.5770101149831885,0.471445400188057,0.5688999101031911,0.5994451546991194,0.5357241441269178,0.5649366342538112,0.656146228313446,0.5900897979736328,0.5978318452835083,0.43230801820755005,0.4812467694282532,0.4884577691555023,0.6433928370475769,0.5798615217208862,0.5894289791584015
Atos Golpistas,8,Llama 2,0.8754445471657255,0.5409497366695516,0.5669796779025373,0.5209941432267401,0.554811496452549,0.5538720365398186,0.5703346778538602,0.5619478368562115,0.580520749092102,0.6091015338897705,0.588988184928894,0.5245345234870911,0.5486787557601929,0.5412176251411438,0.5694261103868484,0.5859103590250015,0.5763476699590683
Atos Golpistas,11,Llama 2,0.9001355771576437,0.5635284006903134,0.6211500920389206,0.5238937376061611,0.5979782568610076,0.6013382330914087,0.5622422967719126,0.5809327549760854,0.6424439549446106,0.6382379531860352,0.6403340697288513,0.5639722347259521,0.5092993974685669,0.5400739908218384,0.6272666752338409,0.6126274615526199,0.6164465814828872
Atos Golpistas,12,Llama 2,0.9341652373649338,0.48594029661591476,0.5395475532464864,0.4558684343067925,0.529251720291969,0.5063383376884669,0.4858218249275174,0.4957312003884253,0.5785764455795288,0.5400248765945435,0.5504185557365417,0.43868398666381836,0.44749775528907776,0.4650534391403198,0.5657342195510864,0.5205080032348632,0.5399152785539627
Atos Golpistas,6,Llama 2,0.9583732159190012,0.5814464566462925,0.6370215402539646,0.5460473550734496,0.6197507893247456,0.6031768533851014,0.5777746487636956,0.588799404347835,0.7005016803741455,0.640400767326355,0.6450772881507874,0.5500105619430542,0.5051707029342651,0.5529526472091675,0.6885501414537429,0.6235111802816391,0.6275881320238114
Atos Golpistas,10,Llama 2,0.8671861283841856,0.5547992234874994,0.6013558812235997,0.5199416433852084,0.5831150122680067,0.6071453768639795,0.5524802658586733,0.5778220589122465,0.6818690299987793,0.6188523769378662,0.6263107061386108,0.556344747543335,0.4972164034843445,0.541517972946167,0.6526239335536956,0.5998741626739502,0.6073128849267959
Atos Golpistas,19,Llama 2,0.9796743373865319,0.5002811322732204,0.566331770704936,0.4377874148631983,0.545018732356856,0.5139337551671189,0.4934446115643431,0.5033504114651577,0.5871423482894897,0.5601515173912048,0.5698062777519226,0.40031877160072327,0.45636963844299316,0.4404732882976532,0.5648138344287872,0.5364275097846984,0.5483624815940857
Atos Golpistas,7,Llama 2,0.9410236850505997,0.5419071335648048,0.5891918326619143,0.5044581770243182,0.5764215011682343,0.5786797408320478,0.5277952218689205,0.5516677325474467,0.6173723340034485,0.5930755138397217,0.5998041033744812,0.5149136781692505,0.46432292461395264,0.5135442614555359,0.6110535204410553,0.5799143195152283,0.5868037581443787
Atos Golpistas,5,Llama 2,0.8137847425385137,0.537478391810543,0.5641036634800219,0.5117988855623643,0.552930521450136,0.5699220135098412,0.5687552077429635,0.5692810362293607,0.6032559871673584,0.5918170213699341,0.5974817276000977,0.5336117744445801,0.548998236656189,0.5420820713043213,0.5915259808301926,0.5847868174314499,0.5856474697589874
Atos Golpistas,16,Llama 2,0.9587828409380768,0.6167009095540357,0.7215426520647369,0.5188826131251345,0.6741891080960679,0.6613461648550534,0.5937219017048172,0.6244219795701468,0.7486884593963623,0.7133199572563171,0.7305763363838196,0.6149755716323853,0.4576050639152527,0.5253790020942688,0.7011457532644272,0.6707292377948761,0.6826299279928207
Atos Golpistas,4,Mistral,0.9324642813478626,0.5005425537666821,0.562144412142951,0.4371995959530004,0.5526178739841754,0.5114615420952923,0.5112322990938744,0.5108936241859399,0.6163407564163208,0.5711956024169922,0.5737693905830383,0.40668243169784546,0.459104984998703,0.44624075293540955,0.5931296110153198,0.5508938491344452,0.5640458464622498
Atos Golpistas,0,Mistral,0.4372338823549952,0.45688223053050164,0.48432479882842233,0.43643332810643515,0.4719766782804313,0.5511438253980416,0.5483403430535243,0.5496855516846363,0.5769145488739014,0.5903377532958984,0.5827023386955261,0.5279728174209595,0.5192487239837646,0.5250830054283142,0.5702453136444092,0.5710726469755173,0.567846029996872
Atos Golpistas,1,Mistral,0.22812390076351674,0.43071455044672585,0.4508464102764394,0.41367471978296816,0.4445462615863677,0.5653346266912583,0.5558612023420002,0.5605071788996606,0.5922917127609253,0.5852162837982178,0.5867056250572205,0.5367602109909058,0.5262064933776855,0.5383325219154358,0.5869601130485534,0.577715003490448,0.5785069733858108
Atos Golpistas,2,Mistral,0.2658934050501571,0.39440435502174953,0.42503479599672284,0.35032847832027886,0.4182280135600105,0.552958532015338,0.4663310037134342,0.505797037246338,0.5771161317825317,0.5236836671829224,0.5450785160064697,0.5245676040649414,0.38707616925239563,0.44927269220352173,0.5731027245521545,0.5092160135507584,0.5363492757081986
Atos Golpistas,3,Mistral,0.336184007634103,0.4965883501829985,0.5385617215486582,0.4097332402577351,0.5305092111272208,0.6260773243830186,0.614544584723406,0.6200725783673368,0.6684967875480652,0.6815308332443237,0.6724832653999329,0.5414239764213562,0.4849255084991455,0.5116196274757385,0.6608701854944229,0.6712666571140289,0.6624283760786056
Atos Golpistas,14,Mistral,0.7818380630044259,0.5392482565719208,0.5739438245143781,0.49918863917613704,0.5575952814698591,0.5841037112123826,0.5703046013327205,0.5770129344042609,0.6137804985046387,0.6155687570571899,0.6141383051872253,0.5400755405426025,0.5122883319854736,0.5341478586196899,0.6017329186201096,0.5957156628370285,0.596644839644432
Atos Golpistas,15,Mistral,0.7792625693132184,0.5582030790085839,0.5859894223647624,0.5344719574332472,0.57417400032886,0.6090012399447446,0.5870795904556451,0.597789429860308,0.6401190757751465,0.6154578924179077,0.6275463104248047,0.5611402988433838,0.5544009208679199,0.5723753571510315,0.62709980905056,0.607062143087387,0.6148929685354233
Atos Golpistas,9,Mistral,0.8660043727843337,0.5570704889960052,0.5768857365376195,0.5402097503306639,0.5687624477009652,0.5742649969301725,0.5867567329030288,0.5804018833135304,0.5953752398490906,0.6099188327789307,0.6010470390319824,0.5568783283233643,0.5574452877044678,0.5628349781036377,0.5874428004026413,0.600333821773529,0.5925835281610489
Atos Golpistas,17,Mistral,0.7654242289747233,0.5033560980531139,0.5312188196431208,0.4769342065338459,0.5171914389702157,0.5544437157559096,0.5291478411921896,0.5414601260149329,0.5754336714744568,0.5911024808883667,0.5714320540428162,0.5271464586257935,0.4966700077056885,0.5130380988121033,0.5690329492092132,0.5478882014751434,0.556342801451683
Atos Golpistas,13,Mistral,0.3658674374302043,0.43376753187470485,0.4798738459830355,0.4220552386505676,0.4441488062368306,0.5751211807435873,0.5013997986608622,0.5356740367655851,0.6255582571029663,0.5629630088806152,0.5926122665405273,0.5534359216690063,0.48168641328811646,0.5212101340293884,0.594140475988388,0.5145614743232727,0.5484942197799683
Atos Golpistas,18,Mistral,0.6814823473174237,0.4943019216279132,0.5225516317972998,0.4320127449707327,0.5078359393291936,0.5599633242632892,0.5338592039572226,0.5465253092147209,0.5976794958114624,0.5597099661827087,0.5777596235275269,0.43138182163238525,0.5022194385528564,0.47765523195266724,0.5762479603290558,0.5506758004426956,0.5614892065525054
Atos Golpistas,8,Mistral,0.9112011180855383,0.505697117101953,0.5815719187863815,0.42588068203690865,0.5727465747715007,0.5335513148918625,0.5119097740196985,0.5195374196964847,0.5786888599395752,0.6254177093505859,0.5974888205528259,0.48490116000175476,0.38742882013320923,0.4375365078449249,0.5646523475646973,0.6171519100666046,0.5884219378232955
Atos Golpistas,11,Mistral,0.8375851333702039,0.470544431774853,0.4887913650283237,0.44506344654803714,0.4850465362304922,0.5112567811355561,0.4810325589172448,0.4946457803060737,0.5654435157775879,0.5391632318496704,0.5138273239135742,0.46715956926345825,0.4288662075996399,0.4678596556186676,0.5510626852512359,0.521403506398201,0.5098906844854355
Atos Golpistas,12,Mistral,0.8380056061547447,0.4729827859656125,0.5191716881042779,0.4198841039261721,0.5072505238909627,0.5257365952803058,0.47373410805604343,0.4971431047375025,0.5988215804100037,0.54777991771698,0.5456913709640503,0.4461474120616913,0.3768314719200134,0.4413321018218994,0.5732012897729873,0.526306426525116,0.5331612646579742
Atos Golpistas,6,Mistral,0.8944009496899772,0.5312913655506637,0.5940614926148744,0.47448453854388783,0.5844020319786005,0.561181689403495,0.5385040853704725,0.5486731754273785,0.5978937745094299,0.6347870826721191,0.6134968996047974,0.522203803062439,0.44632041454315186,0.49000784754753113,0.5918952465057373,0.6216526478528976,0.6035214185714721
Atos Golpistas,10,Mistral,0.7327337022868815,0.45028477086096874,0.47706974005969194,0.4287188399577597,0.465773264238781,0.4956451162936226,0.48365787885362105,0.4895356881522363,0.5377060174942017,0.5136964321136475,0.5186554789543152,0.47538498044013977,0.4538697898387909,0.4660898745059967,0.5180538922548295,0.5013313546776772,0.5063742995262146
Atos Golpistas,19,Mistral,0.9407832992278881,0.5013164369575532,0.5662278507598832,0.4504674705767605,0.5496525574416711,0.5238593331985659,0.49785110828551377,0.5103834033399434,0.5981513261795044,0.5598157644271851,0.576468825340271,0.4309645891189575,0.4428708553314209,0.4586147665977478,0.5743021011352539,0.5487453192472458,0.5595937460660935
Atos Golpistas,7,Mistral,0.6235461718615616,0.4762250165144555,0.5403115825305504,0.45160158085290125,0.5050087569122379,0.5446307443190312,0.5294089719869088,0.53685539736264,0.6212061643600464,0.5974588394165039,0.6091011166572571,0.4731419086456299,0.49614161252975464,0.5090970396995544,0.5822539299726486,0.5609608739614487,0.5693037271499634
Atos Golpistas,5,Mistral,0.8413962369554965,0.49263102232614786,0.5444136020341228,0.44328334199275876,0.53272460905281,0.5537246580634798,0.48886256026370184,0.5172419796387354,0.6400542259216309,0.5677869319915771,0.5716115236282349,0.505653977394104,0.4109404683113098,0.4654289782047272,0.5937991678714752,0.5574624359607696,0.5593385696411133
Atos Golpistas,16,Mistral,0.35270964080540834,0.503054201200015,0.5469194989846946,0.46120184190179603,0.5288024027970704,0.6829243834853778,0.5750660968916065,0.6242816490570301,0.7459719181060791,0.6265908479690552,0.6787177324295044,0.6311466693878174,0.5161478519439697,0.5723435878753662,0.7179547369480133,0.6091402143239975,0.6562347263097763
Atos Golpistas,4,Bode,0.2768978683652832,0.46196013163341954,0.5054672148818232,0.4276278926885633,0.48325538861268774,0.6174495211545972,0.5648659086375503,0.589935138482238,0.7035858035087585,0.6027016639709473,0.645494818687439,0.521851658821106,0.5278910994529724,0.5460919737815857,0.6475749433040618,0.5941674083471298,0.6171297371387482
Atos Golpistas,0,Bode,0.3526108138167202,0.46450153770820213,0.48529067522505476,0.4370039062989545,0.4810445903202314,0.5728532974536602,0.5802404525188299,0.5764596634186231,0.607970654964447,0.6085082292556763,0.6022595763206482,0.5426948070526123,0.5409682989120483,0.5423343181610107,0.5964761823415756,0.6033191442489624,0.5969900637865067
Atos Golpistas,1,Bode,0.344439758189231,0.44385079738845246,0.47153521409923643,0.42443534482234335,0.45915802133819916,0.5707688000467088,0.5354473574046867,0.5525123329700324,0.6036742925643921,0.5849184989929199,0.5869743227958679,0.5465192794799805,0.5079475045204163,0.528343677520752,0.5919093161821365,0.5580699861049652,0.5715670019388199
Atos Golpistas,2,Bode,0.14343219638982807,0.36346961499833763,0.398621887156586,0.3197633272079148,0.38700772843976716,0.5478634522436314,0.44209506700969586,0.4891724181348785,0.5812357664108276,0.4981270730495453,0.5364817976951599,0.5125529170036316,0.37062638998031616,0.4303506910800934,0.5724336951971054,0.4829466059803963,0.520850983262062
Atos Golpistas,3,Bode,0.25842912988504413,0.5004577044931103,0.5549549773490505,0.4232107617411406,0.5337724882727942,0.6599524229071861,0.6284662829813107,0.6436517126800478,0.7474267482757568,0.6838034987449646,0.7137420773506165,0.5663327574729919,0.5239218473434448,0.5443024039268494,0.70870740711689,0.6749505162239074,0.6864987254142761
Atos Golpistas,14,Bode,0.9009415728344712,0.4652638842785033,0.497036802554788,0.4421381845148502,0.48008318966138297,0.5090004665010116,0.45337238031275134,0.47951385063283586,0.547665536403656,0.481154203414917,0.5122599005699158,0.4701366424560547,0.4338347315788269,0.45567986369132996,0.5283685058355332,0.46772530823946,0.4947870373725891
Atos Golpistas,15,Bode,0.7156153394606478,0.5957928014372645,0.6317026465426729,0.5613667759823211,0.6166708188984686,0.6775953966069084,0.6272480387908186,0.6513641972762312,0.7466299533843994,0.6700695157051086,0.6906234622001648,0.6062210202217102,0.5846224427223206,0.6137271523475647,0.7059207201004029,0.6501662194728851,0.6741895705461503
Atos Golpistas,9,Bode,0.6766047228058972,0.5627186410774477,0.5876133640950951,0.5396171046880378,0.5751251309537779,0.6226608117944316,0.6238253093079517,0.6231785400917655,0.6544392704963684,0.6512014865875244,0.6507480144500732,0.5976331233978271,0.5777171850204468,0.5975949168205261,0.6386321991682052,0.6383454620838165,0.6369180142879486
